Restoran,Grad,Ocena,Recenzija
The Prince of Wales,London,4.8,"Tripadvisor is not responsible for this summary or the opinions in it. For more information, please read the traveler reviews and learn more about how the site works."
The Prince of Wales,London,4.8,"Such a lovely pub to have a delicious Sunday roast, i came with here with my family and i must say service was 10/10 shout out to sheila the barmaid she was so sweet and always on her toes. 
Definitely returning for more!"
The Prince of Wales,London,4.8,A good place for drinking and eating something. The decor is beautiful and the food is very good. The people are good too.
The Prince of Wales,London,4.8,"Ro the waitress is amazing and Sunday roast is best in town, the roast lamb is fabulous.Always come back!!!!!! Love the Prince of wales."
The Prince of Wales,London,4.8,"Ro was fantastic, great energy, lovely good food, very happy customer. Can't recommend enough"
The Prince of Wales,London,4.8,Excellent service from Ro who was lovely 🌹🌹 friendly and chatty.Beautiful experience.
The Prince of Wales,London,4.8,The Sunday roast dinner was amazing! We had the chicken roast and everything was delicious. We also had the crumble with custard for dessert and it was great too. We weren’t sure we had the right place when we walked in as it seems like a spot for locals but everyone was nice and the service and food was great!
The Prince of Wales,London,4.8,"The Prince of Wales is conveniently located near my hotel. After a long day of travel, I was looking f forward to a pint and a nice lunch. The BLT is fresh and the onion rings are on par with any American restaurant. A good selection of beers too. The bartender was attentive and friendly. Great location too right off of High Street Kensington"
The Prince of Wales,London,4.8,"Great food, good value and service by Ro excellent. Guinness at a good temperature and the Merlot and Shiraz was great 
GRL"
The Prince of Wales,London,4.8,"We went to Prince of Wales for the Sunday roast after a day of museum hopping. What a pleasure to sit in the bar and eat such a delicious beef roast with all the trimmings. The owner, we think... Tom? Welcomed us. There was a birthday going on in the corner table and two couples in a banquette. Such a charming atmosphere. By the time we left we had shared our sticky toffee pudding and were offered a sluce of birthday cake. 
We went back for lunch another say and the fish and chips were delicious and Sheila a lovely, attentive server. 
We will be back! A call out to the nice lady in the kitchen. Thank you from Southern California."
The Prince of Wales,London,4.8,Ro was brilliant - amazing service - great food too - a lovely local London pub. Tom is a brilliant landlord. We’ll be back 👌
The Prince of Wales,London,4.8,"We booked here for our son’s suprise 21st Birthday party and couldn’t recommend it enough - Tom, Margaret and the team helped with everything from putting up all of the decorations for us to ordering the DJ in (Smokey was great) and the food was absolutely delicious. The place is in a great location and is spotless, everyone was warm and welcoming and 100% recommend you use this place THANK YOU!"
The Prince of Wales,London,4.8,"Bar staff especially the male member with basic skill, food on the other hand was lovely compliments to the chef please."
The Prince of Wales,London,4.8,"Food was excellent, staff was very friendly. Ro was our server and she was lovely, very helpful. We had a great evening!!"
The Prince of Wales,London,4.8,It’s been a great experience and the food was delicious. The atmosphere is really lovely and warm. Our waitress Ro has been super friendly and gives us some tips for Karaoke. We will definitely be back .
The Prince of Wales,London,4.8,"Best moderately priced restaurants
See all
Sponsored
Blue Posts
4.2
(230 reviews)
Bar • $$ - $$$
Open now
Bonoo Indian Tapas Muswell Hill
5.0
(560 reviews)
Indian • $$ - $$$
Closed now
Betto Tapas Restaurant & Cocktail Bar
5.0
(492 reviews)
Italian • $$ - $$$
Closed today
Amrutha - Earlsfield
4.9
(1,099 reviews)
Indian • $$ - $$$
Closed today
The Spice Indian Restaurant
4.9
(960 reviews)
Indian • $$ - $$$
Closed now
Order online
Andy's Greek Taverna
4.8
(3,244 reviews)
Greek • $$ - $$$
Open now
Reserve
Alexander The Great
4.8
(4,057 reviews)
Greek • $$ - $$$
Open now
Reserve
Rice Persian Kitchen
4.8
(516 reviews)
International • $$ - $$$
Open now
Reserve
Bruce Burgers
5.0
(547 reviews)
American • $$ - $$$
Closed now
Order online
Tower Tandoori Restaurant
4.8
(3,561 reviews)
Indian • $$ - $$$
Open now
Order online"
The Prince of Wales,London,4.8,"Bonoo Indian Tapas Muswell Hill
5.0
(560 reviews)
Indian • $$ - $$$
Closed now"
The Prince of Wales,London,4.8,"Betto Tapas Restaurant & Cocktail Bar
5.0
(492 reviews)
Italian • $$ - $$$
Closed today"
The Prince of Wales,London,4.8,"Amrutha - Earlsfield
4.9
(1,099 reviews)
Indian • $$ - $$$
Closed today"
The Prince of Wales,London,4.8,"The Spice Indian Restaurant
4.9
(960 reviews)
Indian • $$ - $$$
Closed now
Order online"
The Prince of Wales,London,4.8,"Andy's Greek Taverna
4.8
(3,244 reviews)
Greek • $$ - $$$
Open now
Reserve"
The Prince of Wales,London,4.8,"Alexander The Great
4.8
(4,057 reviews)
Greek • $$ - $$$
Open now
Reserve"
The Prince of Wales,London,4.8,"Rice Persian Kitchen
4.8
(516 reviews)
International • $$ - $$$
Open now
Reserve"
The Prince of Wales,London,4.8,"Bruce Burgers
5.0
(547 reviews)
American • $$ - $$$
Closed now
Order online"
The Prince of Wales,London,4.8,"Tower Tandoori Restaurant
4.8
(3,561 reviews)
Indian • $$ - $$$
Open now
Order online"
The Prince of Wales,London,4.8,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"Rewards
Discover
Review
USD
Sign in
London
Hotels
Things to Do
Restaurants
Cruises
Forums"
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"Tripadvisor is not responsible for this summary or the opinions in it. For more information, please read the traveler reviews and learn more about how the site works."
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"This is a classy restaurant with great service, great food and great views. The team are really attentive and unobstructive and take great care with special requirements."
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"We haven’t been here for a while, but it is still being exactly what you want from a good restaurant.
We came for lunch and the menu was delightfully short, but with plenty of choice. The crab on a potato waffle was delicious, and the stracciatella with poached pears was a really wonderful surprise. One of us had a most tender and nicely cooked fillet of beef with mushrooms and the Shetland halibut was amazing. 
Paired with an excellent wine and a small digestif, we left comfortably full and very relaxed.
Service was kind and friendly. This isn’t a place to come to if you’re on a budget, but if you want to splash out, it is worth the money in our view."
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"A simply extraordinary dining experience at London’s OXO Restaurant, where elegance, technique and sensitivity coexist in perfect balance.
Each dish tells a story made of excellent raw materials, great aesthetic care and impeccable room service: attentive, discreet and always smiling.

Special applause goes to the Scottish Langoustine dish, carrot, ginger, shellfish aioli, which literally left me speechless. I only tasted a few bites off my girlfriend's plate, and I was astonished.

A dish of great style and precision, where the following coexist harmoniously:

Elegant carrot sweetness

Spicy aromatic ginger, never intrusive

Intense and clean sea depth of langoustine

Controlled and enveloping fatness of shellfish aioli

A rare, refined, memorable balance.

Precisely because of the emotion that this dish gave me, I allow myself a curiosity as a great enthusiast:
I would love to be able to recreate it for my girlfriend one day. Would it be possible to know, even if only in outline, the recipe or philosophy of the dish?
In particular, I would like to know if inside the zucchini cannolo there are only scampi or even other fish or crustaceans, and what is the meaning and technique of the yellow lines on the zucchini, which are very intriguing both from an aesthetic and taste point of view. A more in-depth description would really be a gift.

Definitely I will be back, and will definitely recommend this restaurant to all my friends who will come to London: OXO is a must for those who love great cuisine.

Sincere congratulations to the kitchen and the service of the room.
Thank you very much for this beautiful dining experience, which I will carry with me for a long time."
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"Great atmosphere , good food and friendly staff. Easy location to find with a great view………………………….amazing cocktails."
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"Lovely pre theatre dinner. Took advantage of the 3 courses and glass of prosecco for £35. Excellent value even with the dishes and wine we added on. Lovely attentive service, didn't feel at all rushed.
Having read negative reviews about the temperature of the space we were slightly concerned but needn't have been, in fact was on the very warm side.
Food excellent 😁 and portions large (couldn't finish dessert).
Great."
