Restoran,Grad,Ocena,Recenzija
"OXO Tower Restaurant, Bar and Brasserie",London,4.3,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Padella,London,4.3,Great fresh pasta restaurant Its delicious  The staff is very friendly Only downside is the noise with the world and the music
Padella,London,4.3,"We asked what dishes were vegetarian on arriving and the waiter was very helpful and ticked all that applied, as it isnt listed on the menu. When we came to ordering, he asked us if we wanted extra parmesan.   With parmesan generally not vegetarian, we were surprised by the question so enquired. His response was well, its personal preference as to whether you consider it vegetarian or not. But it contains animal rennet. We dont consider it non-vegetarian here.   Seems so strange to me that a restaurant like this is passing off parmesan with animal rennet in it as vegetarian, but this is really poor and an exceptional lack of awareness and training. And then turned out that some of the dishes that had been indicated to us on the menu as vegetarian, such as the pumpkin ravioli, had parmesan within it.   Having changed our order, the food we did get to me was overrated compared to what I expected. The pasta dishes are small and the only standout was the chilli pasta - the cacio e pepe was disappointing, as was the cavolo nero dish which was bland. Wouldnt return."
Padella,London,4.3,"Ciao sbrady123, I hope you are doing well. Thanks for taking time to give us your feedback, and Im sorry you didnt find your experience as good as your expectations. This is definitely not the way we like to take care of our customers, giving the wrong information or not being specific when it comes to food requirement. I would like to investigate better about your visit to our restaurant and having a proper chat with my staff. Please reach out to my email for that: francesco.c@padella.co I wish you a good weekend. Francesco."
Padella,London,4.3,"Net of the discomfort resulting from the fact that they do not accept reservations and then you have to mark yourself at the entrance and wait (for a good hour) for the table to clear, anyone who was catapulted by Pan blindfolded, would think they were in Italy... Italian cuisine is of a very high level, fresh pasta that resembles those made by mom, tasty sauces, but delicate. The top is value for money, well above the London average. In our living room, we had such a good time, that we had dinner twice. For Italians in London who are abstinent from flour and eggs, this is the place!"
Padella,London,4.3,Lunch at borough market restaurant. Very good homemade pasta and very friendly staff. I recommend for a quick lunch
Padella,London,4.3,"padella was an experience by self .   great pastas, freshly made from scratch in front of you, a must visit restaurant in london"
Padella,London,4.3,"My friend and I had a pre-Christmas lunch in the Shoreditch Padella. The staff were so lovely and attentive with ordering and bringing water. The food was delicious we both had the Dorset crab pasta with a glass of wine and then shared a lemon tart which was amazing and so velvety. The portion sizes were perfect. The restaurant had a great vibe and was busy, I was glad I booked. Would definitely recommend."
Padella,London,4.3,I loved every bit of my food at padella. Freshly made in front of you with fresh ingredients. A experience unique from rest . A must visit in london
Padella,London,4.3,A very tiny restaurant and you use a QR code to get a table. Its worth the effort as the food and service is amazing. Highly recommended
Padella,London,4.3,Beautiful Food - 100% worth a visit!  We came across this place while we were in London trying to find somewhere near to where we are staying. There is a virtual queue to go in which to me is a good sign. We got a text when our table was ready and were served by a really lovely waitress who was friendly and informative. We had gorgeous starters and pasta mains which were both very very good and just the right amount.  I would say this place is a must when you are in the area and not expensive either! We shall return!!
Padella,London,4.3,"Another tuck-your-elbows-in spot and we loved it. Its a lively and tight space serving some great food. The menu offers a great selection of handmade pastas, with as well antipasti, puddings and digestivi to choose from. We kicked things off with the Nocellara olives and radicchio salad then moved onto Pici cacio e pepe and the Pappardelle with 8-hour Dexter beef shin rag. Everything was wonderful!  Anticipate a queue, we did not and waited a while outside with others."
Padella,London,4.3,"Never disappoints- service always great, food is vv good and prices have remained impressively reasonable. Waiters are super friendly and accommodating, atmosphere is always buzzing. Portions are good and the pasta is excellent quality. Also a big fan of the reservation system which allows turning up an hour before eating and strolling along southbank until your table is ready. Will always keep coming back here. Recommend the rag and the tagliolini, do not skip the tiramisu."
